user,content,collect,forward,comment,like,userUrl
0,Minoz-Tiffany幂,#琉璃# 看了什么预告啊、花絮啊，甜的齁人，我还不知道这是最后的糖么？丫的，就是想骗我继续看。看到璇玑穿那个粉色衣服刘海撩起来、司凤穿那个白色衣服，我特么就害怕最虐的那要来了但还是请不要后面几十集一直虐我PS：真是怕了我一本正经的追电视剧 展开全文c,收藏,转发,评论 3,4,https://weibo.com/3451908030?refer_flag=1001030103_
今天16:18,剧透影视圈,,收藏,转发 97,评论 110,404,https://weibo.com/2734396041?refer_flag=1001030103_
今天16:18,颠覆你三观,"#琉璃#
弹幕对我们鸟鸟公主真的很严格唉~
璇玑也换了衣服的好不好，怎么都在说司凤呢？
至于为啥就他俩换了，别人没换，我也不造呢，应该就是高兴吧！

#电视剧琉璃#",收藏,转发,评论,8,https://weibo.com/6179910933?refer_flag=1001030103_
今天16:17,巳玄,"#琉璃#【成毅 袁冰妍】
璇玑觉醒战神之力~
展现了毁天灭地的威能，差点把司凤一起杀了！！！ L颠覆你三观的微博视频",收藏,转发,评论 2,1,https://weibo.com/1738893220?refer_flag=1001030103_
今天16:12,小马同学备忘录,看#琉璃# 的时候，弹幕说要两斤大枣给司凤补补，然后脑子里就不可抑制的冒出了生血宝 血速升 益血生。。。。至于喊定坤的时候，脑子里一直都是这个,收藏,转发,评论 1,4,https://weibo.com/2318859014?refer_flag=1001030103_
0,杀死烂片,#琉璃# 为什么那么喜欢看电视剧，因为反应出的那种被坚定的选择和偏爱是现实里所没有的 L小马同学备忘录的微博视频,收藏,转发,评论 1,5,https://weibo.com/6041830381?refer_flag=1001030103_
今天16:09,到处惹尘埃VV,"#琉璃##汇剧V势力#

这一瞬间，是否像极了第一次接吻时的你？这代入感太强烈了~

虐一下，甜一下！
前一秒被昊辰气死，下一秒被他俩甜死，又气又笑的我太不容易了~

司凤怕是将这一幕已经在脑子里练习好几百遍了吧？hhh

你懂那种不敢看，快进后又拉回来，又快进，又拉回来，反复多次的感脚吗？

初遇 展开全文c",收藏,转发 1,评论 1,3,https://weibo.com/6050877201?refer_flag=1001030103_
今天 16:08 转赞人数超过30,佛罗多小姐,,收藏,转发,评论 1,37,https://weibo.com/2921876422?refer_flag=1001030103_
今天16:07,星扒唧,"#琉璃#
司凤不仅被虐惨了，还被观众唤以离泽宫小公主就算了，亲亲先闭眼😝 也算了，负伤躺床被说要生了，女主献吻在下面也过得去，居然居然被亲哭了好惨",收藏,转发 1,评论,2,https://weibo.com/6216754353?refer_flag=1001030103_
今天 16:06 转赞人数超过1200,猫少女的热剧匣子,"#琉璃# 两位主要都承诺可以有第十一世了，各位导演纸片人可以对他们下手了，各种剧本扔向他们吧，不行的话等璃子们可以原创剧本寄给导演，甜的虐的古代的现代的民国的都可以
跪求璇玑司凤再合作一次，因为成毅袁冰妍答应了剧粉的",收藏,转发 260,评论 502,1178,https://weibo.com/5113022164?refer_flag=1001030103_
今天 16:06 转赞人数超过2000,影视小果酱,"#琉璃#【袁冰妍】
这么美的璇玑你见过了吗？
她其实一点也不喜欢打架啊，都是被迫！ L星扒唧的微博视频",收藏,转发 130,评论 188,2324,https://weibo.com/5014916192?refer_flag=1001030103_
今天16:05,张馨月Mela,"成毅 / 袁冰妍 《#琉璃#》
七夕节预告 ： “你搂紧我，再搂紧一点，再紧一点 ”

此刻我想说：没有昊辰兄的日子，真好 #司凤是金赤鸟妖# L猫少女的热剧匣子的微博视频",收藏,转发,评论 1,7,https://weibo.com/6011536917?refer_flag=1001030103_
今天16:05,影视一锅炖,#琉璃# 病娇虚弱白衣，花钿妖纹时隐时现的司凤，我太可以了 #成毅身材# @成毅,收藏,转发,评论,1,https://weibo.com/6613435717?refer_flag=1001030103_
今天 16:04 转赞人数超过20,热剧贩卖馆,我可以单身，你们一定要成婚扯证去吧！成毅乱了#琉璃#成毅#袁冰妍# L张馨月Mela的微博视频,收藏,转发 5,评论,29,https://weibo.com/6042105297?refer_flag=1001030103_
今天16:00,一起撩剧吧,#琉璃#《琉璃》原来璇玑就是罗喉计都，司凤不是妖，就是暗恋她的一只小凤凰！ L影视一锅炖的微博视频,收藏,转发 1,评论,4,https://weibo.com/6179910926?refer_flag=1001030103_
今天16:00,是糖还是玻璃渣,"#琉璃#
【成毅 袁冰妍】

超甜幕后花絮~
前一秒还在欣赏两个人的你侬我侬，后一秒我看到了什么？
成毅你这个大白腿确实有点出戏了哈！ L热剧贩卖馆的微博视频",收藏,转发,评论,2,https://weibo.com/6579089082?refer_flag=1001030103_
今天16:00,你怕不是深井冰,"#琉璃#【成毅&袁冰妍】

成毅挨刀可怜巴巴！
袁冰妍在线研究道具
司凤这动不动就被捅，谁受得了啊
~ L一起撩剧吧的微博视频",收藏,转发,评论,2,https://weibo.com/6579479417?refer_flag=1001030103_
今天16:23,伊丽莎白和杰西,#琉璃# 之前偷换心灯 之后送给璇玑的良缘花被璇玑用来救司凤 真是一报还一报啊 昊辰师兄估计要气死了哈哈哈哈哈哈哈,收藏,转发,评论 1,6,https://weibo.com/6195884162?refer_flag=1001030103_
今天 16:20 转赞人数超过300,宅懒懒少女,#琉璃# 护夫狂魔褚璇玑的战神造型终于上线了！司凤拿的果然是女主剧本，离泽宫在逃公主没错了,收藏,转发 18,评论 19,445,https://weibo.com/6187089320?refer_flag=1001030103_
今天 16:19 转赞人数超过600,闻汤识面泡剧,"#琉璃#
我满脑子都是司凤,这叫动心。
我喜欢你,比所有人,所有事都要喜欢。
七夕快乐！发个糖呗！等你很久了！！！ L闻汤识面泡剧的微博视频",收藏,转发 106,评论 85,608,https://weibo.com/1776016817?refer_flag=1001030103_
0,Minoz-Tiffany幂,#琉璃# 看了什么预告啊、花絮啊，甜的齁人，我还不知道这是最后的糖么？丫的，就是想骗我继续看。看到璇玑穿那个粉色衣服刘海撩起来、司凤穿那个白色衣服，我特么就害怕最虐的那要来了但还是请不要后面几十集一直虐我PS：真是怕了我一本正经的追电视剧 展开全文c,收藏,转发,评论 3,4,https://weibo.com/3451908030?refer_flag=1001030103_
今天16:18,剧透影视圈,,收藏,转发 97,评论 110,404,https://weibo.com/2734396041?refer_flag=1001030103_
今天16:18,颠覆你三观,"#琉璃#
弹幕对我们鸟鸟公主真的很严格唉~
璇玑也换了衣服的好不好，怎么都在说司凤呢？
至于为啥就他俩换了，别人没换，我也不造呢，应该就是高兴吧！

#电视剧琉璃#",收藏,转发,评论,8,https://weibo.com/6179910933?refer_flag=1001030103_
今天16:17,巳玄,"#琉璃#【成毅 袁冰妍】
璇玑觉醒战神之力~
展现了毁天灭地的威能，差点把司凤一起杀了！！！ L颠覆你三观的微博视频",收藏,转发,评论 2,1,https://weibo.com/1738893220?refer_flag=1001030103_
今天16:12,小马同学备忘录,看#琉璃# 的时候，弹幕说要两斤大枣给司凤补补，然后脑子里就不可抑制的冒出了生血宝 血速升 益血生。。。。至于喊定坤的时候，脑子里一直都是这个,收藏,转发,评论 1,4,https://weibo.com/2318859014?refer_flag=1001030103_
0,杀死烂片,#琉璃# 为什么那么喜欢看电视剧，因为反应出的那种被坚定的选择和偏爱是现实里所没有的 L小马同学备忘录的微博视频,收藏,转发,评论 1,5,https://weibo.com/6041830381?refer_flag=1001030103_
今天16:09,到处惹尘埃VV,"#琉璃##汇剧V势力#

这一瞬间，是否像极了第一次接吻时的你？这代入感太强烈了~

虐一下，甜一下！
前一秒被昊辰气死，下一秒被他俩甜死，又气又笑的我太不容易了~

司凤怕是将这一幕已经在脑子里练习好几百遍了吧？hhh

你懂那种不敢看，快进后又拉回来，又快进，又拉回来，反复多次的感脚吗？

初遇 展开全文c",收藏,转发 1,评论 1,3,https://weibo.com/6050877201?refer_flag=1001030103_
今天 16:08 转赞人数超过30,佛罗多小姐,,收藏,转发,评论 1,37,https://weibo.com/2921876422?refer_flag=1001030103_
今天16:07,星扒唧,"#琉璃#
司凤不仅被虐惨了，还被观众唤以离泽宫小公主就算了，亲亲先闭眼😝 也算了，负伤躺床被说要生了，女主献吻在下面也过得去，居然居然被亲哭了好惨",收藏,转发 1,评论,2,https://weibo.com/6216754353?refer_flag=1001030103_
今天 16:06 转赞人数超过1200,猫少女的热剧匣子,"#琉璃# 两位主要都承诺可以有第十一世了，各位导演纸片人可以对他们下手了，各种剧本扔向他们吧，不行的话等璃子们可以原创剧本寄给导演，甜的虐的古代的现代的民国的都可以
跪求璇玑司凤再合作一次，因为成毅袁冰妍答应了剧粉的",收藏,转发 260,评论 502,1178,https://weibo.com/5113022164?refer_flag=1001030103_
今天 16:06 转赞人数超过2000,影视小果酱,"#琉璃#【袁冰妍】
这么美的璇玑你见过了吗？
她其实一点也不喜欢打架啊，都是被迫！ L星扒唧的微博视频",收藏,转发 130,评论 188,2324,https://weibo.com/5014916192?refer_flag=1001030103_
今天16:05,张馨月Mela,"成毅 / 袁冰妍 《#琉璃#》
七夕节预告 ： “你搂紧我，再搂紧一点，再紧一点 ”

此刻我想说：没有昊辰兄的日子，真好 #司凤是金赤鸟妖# L猫少女的热剧匣子的微博视频",收藏,转发,评论 1,7,https://weibo.com/6011536917?refer_flag=1001030103_
今天16:05,影视一锅炖,#琉璃# 病娇虚弱白衣，花钿妖纹时隐时现的司凤，我太可以了 #成毅身材# @成毅,收藏,转发,评论,1,https://weibo.com/6613435717?refer_flag=1001030103_
今天 16:04 转赞人数超过20,热剧贩卖馆,我可以单身，你们一定要成婚扯证去吧！成毅乱了#琉璃#成毅#袁冰妍# L张馨月Mela的微博视频,收藏,转发 5,评论,29,https://weibo.com/6042105297?refer_flag=1001030103_
今天16:00,一起撩剧吧,#琉璃#《琉璃》原来璇玑就是罗喉计都，司凤不是妖，就是暗恋她的一只小凤凰！ L影视一锅炖的微博视频,收藏,转发 1,评论,4,https://weibo.com/6179910926?refer_flag=1001030103_
今天16:00,是糖还是玻璃渣,"#琉璃#
【成毅 袁冰妍】

超甜幕后花絮~
前一秒还在欣赏两个人的你侬我侬，后一秒我看到了什么？
成毅你这个大白腿确实有点出戏了哈！ L热剧贩卖馆的微博视频",收藏,转发,评论,2,https://weibo.com/6579089082?refer_flag=1001030103_
今天16:00,你怕不是深井冰,"#琉璃#【成毅&袁冰妍】

成毅挨刀可怜巴巴！
袁冰妍在线研究道具
司凤这动不动就被捅，谁受得了啊
~ L一起撩剧吧的微博视频",收藏,转发,评论,2,https://weibo.com/6579479417?refer_flag=1001030103_
今天16:23,伊丽莎白和杰西,#琉璃# 之前偷换心灯 之后送给璇玑的良缘花被璇玑用来救司凤 真是一报还一报啊 昊辰师兄估计要气死了哈哈哈哈哈哈哈,收藏,转发,评论 1,6,https://weibo.com/6195884162?refer_flag=1001030103_
今天 16:20 转赞人数超过300,宅懒懒少女,#琉璃# 护夫狂魔褚璇玑的战神造型终于上线了！司凤拿的果然是女主剧本，离泽宫在逃公主没错了,收藏,转发 18,评论 19,445,https://weibo.com/6187089320?refer_flag=1001030103_
今天 16:19 转赞人数超过600,闻汤识面泡剧,"#琉璃#
我满脑子都是司凤,这叫动心。
我喜欢你,比所有人,所有事都要喜欢。
七夕快乐！发个糖呗！等你很久了！！！ L闻汤识面泡剧的微博视频",收藏,转发 106,评论 85,608,https://weibo.com/1776016817?refer_flag=1001030103_
0,Minoz-Tiffany幂,#琉璃# 看了什么预告啊、花絮啊，甜的齁人，我还不知道这是最后的糖么？丫的，就是想骗我继续看。看到璇玑穿那个粉色衣服刘海撩起来、司凤穿那个白色衣服，我特么就害怕最虐的那要来了但还是请不要后面几十集一直虐我PS：真是怕了我一本正经的追电视剧 展开全文c,收藏,转发,评论 3,4,https://weibo.com/3451908030?refer_flag=1001030103_
今天16:18,剧透影视圈,,收藏,转发 97,评论 110,404,https://weibo.com/2734396041?refer_flag=1001030103_
今天16:18,颠覆你三观,"#琉璃#
弹幕对我们鸟鸟公主真的很严格唉~
璇玑也换了衣服的好不好，怎么都在说司凤呢？
至于为啥就他俩换了，别人没换，我也不造呢，应该就是高兴吧！

#电视剧琉璃#",收藏,转发,评论,8,https://weibo.com/6179910933?refer_flag=1001030103_
今天16:17,巳玄,"#琉璃#【成毅 袁冰妍】
璇玑觉醒战神之力~
展现了毁天灭地的威能，差点把司凤一起杀了！！！ L颠覆你三观的微博视频",收藏,转发,评论 2,1,https://weibo.com/1738893220?refer_flag=1001030103_
今天16:12,小马同学备忘录,看#琉璃# 的时候，弹幕说要两斤大枣给司凤补补，然后脑子里就不可抑制的冒出了生血宝 血速升 益血生。。。。至于喊定坤的时候，脑子里一直都是这个,收藏,转发,评论 1,4,https://weibo.com/2318859014?refer_flag=1001030103_
0,杀死烂片,#琉璃# 为什么那么喜欢看电视剧，因为反应出的那种被坚定的选择和偏爱是现实里所没有的 L小马同学备忘录的微博视频,收藏,转发,评论 1,5,https://weibo.com/6041830381?refer_flag=1001030103_
今天16:09,到处惹尘埃VV,"#琉璃##汇剧V势力#

这一瞬间，是否像极了第一次接吻时的你？这代入感太强烈了~

虐一下，甜一下！
前一秒被昊辰气死，下一秒被他俩甜死，又气又笑的我太不容易了~

司凤怕是将这一幕已经在脑子里练习好几百遍了吧？hhh

你懂那种不敢看，快进后又拉回来，又快进，又拉回来，反复多次的感脚吗？

初遇 展开全文c",收藏,转发 1,评论 1,3,https://weibo.com/6050877201?refer_flag=1001030103_
今天 16:08 转赞人数超过30,佛罗多小姐,,收藏,转发,评论 1,37,https://weibo.com/2921876422?refer_flag=1001030103_
今天16:07,星扒唧,"#琉璃#
司凤不仅被虐惨了，还被观众唤以离泽宫小公主就算了，亲亲先闭眼😝 也算了，负伤躺床被说要生了，女主献吻在下面也过得去，居然居然被亲哭了好惨",收藏,转发 1,评论,2,https://weibo.com/6216754353?refer_flag=1001030103_
今天 16:06 转赞人数超过1200,猫少女的热剧匣子,"#琉璃# 两位主要都承诺可以有第十一世了，各位导演纸片人可以对他们下手了，各种剧本扔向他们吧，不行的话等璃子们可以原创剧本寄给导演，甜的虐的古代的现代的民国的都可以
跪求璇玑司凤再合作一次，因为成毅袁冰妍答应了剧粉的",收藏,转发 260,评论 502,1178,https://weibo.com/5113022164?refer_flag=1001030103_
今天 16:06 转赞人数超过2000,影视小果酱,"#琉璃#【袁冰妍】
这么美的璇玑你见过了吗？
她其实一点也不喜欢打架啊，都是被迫！ L星扒唧的微博视频",收藏,转发 130,评论 188,2324,https://weibo.com/5014916192?refer_flag=1001030103_
今天16:05,张馨月Mela,"成毅 / 袁冰妍 《#琉璃#》
七夕节预告 ： “你搂紧我，再搂紧一点，再紧一点 ”

此刻我想说：没有昊辰兄的日子，真好 #司凤是金赤鸟妖# L猫少女的热剧匣子的微博视频",收藏,转发,评论 1,7,https://weibo.com/6011536917?refer_flag=1001030103_
