user,content,collect,forward,comment,like,userUrl
06月09日 11:38,优学堂app,#5G用电信 耀启三千兆#周末哪里玩？云端直播间带你嗨逛上海夜生活节现场！上海电信用“千兆宽带+千兆5G+千兆WiFi”三千兆网络支持上海广播电视台，联手打造上海夜生活节直播！从潮流集市到深夜美食，从书店不打烊到博物馆奇妙夜，通过高清流畅的电信5G网络，尽览“百变夜上海”之美。扫码即可体验“三 展开全文c,收藏,转发,评论,0,https://weibo.com/6494794218?refer_flag=1001030103_
0,湖北师大教科学院青年志愿者,,收藏,转发,评论,1,https://weibo.com/5874117922?refer_flag=1001030103_
0,陆沛然,"张文宏：现在的“无症状感染者”和早期不一样

“现在的‘无症状感染者’，和疫情早期的无症状感染者是不一样的。”上海市新冠肺炎临床救治专家组组长、复旦大学附属华山医院感染科主任张文宏说。
张文宏近日作客上海市科委和上海广播电视台融媒体中心联合推出的科普微课堂《大咖小灶》，针对疫情期间 展开全文c",收藏,转发,评论,2,https://weibo.com/3029828573?refer_flag=1001030103_
0,上海普陀,,收藏,转发,评论,0,https://weibo.com/2665774271?refer_flag=1001030103_
0,邹平新闻资讯,"【关于你们最担心的无症状感染者，张文宏发话了！】
“现在的‘无症状感染者’，和疫情早期的无症状感染者是不一样的。”张文宏医生说。张文宏近日作客上海市科委和上海广播电视台融媒体中心联合推出的科普微课堂《大咖小灶》并介绍道：整体的“无症状”分成两部分：
一部分病人的病症还没有发出来，医 展开全文c",收藏,转发,评论,0,https://weibo.com/6716480824?refer_flag=1001030103_
0,上海嘉定,,收藏,转发 103,评论 63,464,https://weibo.com/2559716940?refer_flag=1001030103_
0,深圳侨报,【张文宏：现在的无症状感染者和早期不一样】“现在的‘无症状感染者’，和疫情早期的无症状感染者是不一样的。”上海市新冠肺炎临床救治专家组组长、复旦大学附属华山医院感染科主任张文宏说。张文宏近日作客上海市科委和上海广播电视台融媒体中心联合推出的科普微课堂《大咖小灶》，针对疫情期 展开全文c,收藏,转发,评论,1,https://weibo.com/1048717800?refer_flag=1001030103_
0,海师文化,,收藏,转发,评论,9,https://weibo.com/5875280178?refer_flag=1001030103_
06月03日 13:58,文娱头版,#嘉定城事# 【抗疫剧《在一起》拍摄中，嘉定体育中心被改造成“方舱医院”，@靳东 出演院长】@ 嘉定的小伙伴们，你知道吗！最近又有明星来吾伲嘉定拍摄电视剧啦~你偶遇过吗？ 由国家广电总局组织指导，上海广播电视台和耀客传媒、尚世影业共同出品的重点抗疫题材时代报告剧《在一起》正在北 展开全文c,收藏,转发,评论,1,https://weibo.com/6619752934?refer_flag=1001030103_
0,美味纪食,,收藏,转发 1,评论 1,4,https://weibo.com/6179910420?refer_flag=1001030103_
0,广电时评,【张文宏：#现在的无症状感染者和早期不一样# 】张文宏近日作客上海市科委和上海广播电视台融媒体中心联合推出的科普微课堂《大咖小灶》，针对疫情期间的一系列市民关心的科学问题进行解答。“现在的‘无症状感染者’，和疫情早期的无症状感染者是不一样的。”张文宏说。现在虽然发现了一些“无症状感 展开全文c,收藏,转发,评论,3,https://weibo.com/5794984371?refer_flag=1001030103_
0,浦新微闻,,收藏,转发 2,评论,0,https://weibo.com/2338138382?refer_flag=1001030103_
0,沈宇松,"动漫
中国国际动漫游戏博览会（CCG EXPO）
中国国际动漫游戏博览会（以下简称CCG EXPO）是由中华人民共和国文化和旅游部与上海市人民政府共同主办，上海市文化和旅游局、（上海）国家动漫游戏产业振兴基地、上海广播电视台、上海文化广播影视集团有限公司（SMG）共同承办的动漫游戏类综合展会 展开全文c",收藏,转发 276,评论 76,1312,https://weibo.com/2455224182?refer_flag=1001030103_
0,音乐人刘海滨,,收藏,转发,评论 3,2,https://weibo.com/1274170257?refer_flag=1001030103_
0,小禾尖尖赞,#人事变动#【上海、湖南两台迎来新台长】上海广播电视台、湖南广播电视台日前均迎来新台长，宋炯明履新上海台台长，龚政文履新湖南台台长。 O上海、湖南两台迎来新台长,收藏,转发 1,评论 2,7,https://weibo.com/5340708357?refer_flag=1001030103_
05月29日 10:33,综艺报,"#微博纪录片联盟##生命#
纪录片《生命·方舱》，将武汉的方舱医院从决策、收治、运维到休舱的全过程带到观众面前。25分30秒的片长对于纪录片而言不算长篇巨制，但这部由上海广播电视台融媒体中心拍摄制作的纪录片却可称“全景”。因为片中既包含了曾在新闻和社交网络流传的那些令人眼眶发热的场景，如防 展开全文c",收藏,转发,评论,1,https://weibo.com/1198531673?refer_flag=1001030103_
0,抚州资溪发布,,收藏,转发,评论,0,https://weibo.com/2945394960?refer_flag=1001030103_
0,文娱头版,"【宋炯明履新SMG台长、总裁】6月1日，中共上海市委宣传部召开上海广播电视台、上海文化广播影视集团有限公司（SMG）干部大会，宣布市委有关干部任免的决定。

市委决定：宋炯明任中共上海广播电视台、上海文化广播影视集团有限公司委员会副书记，上海广播电视台台长，上海文化广播影视集团有限公司总裁 展开全文c",收藏,转发 1,评论,2,https://weibo.com/6619752934?refer_flag=1001030103_
0,N视频,,收藏,转发 179,评论 183,1937,https://weibo.com/6217683074?refer_flag=1001030103_
05月28日 16:35,节目一线,"“乡田同井 守望相助”
由上海市人民政府外事办公室、上海市人民对外友好协会和上海广播电视台、上海文化广播影视集团有限公司共同主办，上海文广演艺（集团）有限公司、上海京兆文化传播有限公司共同承办的抗疫公益演出开幕式，6月2日晚在上海国际舞蹈中心大剧场隆重举行。
简短的开幕 展开全文c",收藏,转发,评论,0,https://weibo.com/1864093933?refer_flag=1001030103_
0,南方都市报,,收藏,转发 7,评论 8,39,https://weibo.com/1644489953?refer_flag=1001030103_
0,青年报,#东方风云榜# 去年爆火的《陈情令》主题曲《无羁》入选东方风云榜十大金曲榜单。《东方风云榜》是内地原创第一榜，是上海广播电视台和上海文化广播影视集团有限公司在中国主办的华语音乐类奖项，创办于1993年，至今已有27年的历史。这次《无羁》有幸入选榜单，也是官方对该歌曲的认可。毕竟《陈情令》 展开全文c,收藏,转发,评论 1,3,https://weibo.com/1854570915?refer_flag=1001030103_
0,熊仔煎饼,东方卫视《人间世·抗击疫情特别节目》播出第一集《红区》。节目由上海市卫生健康委员会和上海广播电视台联合策划制作，全片分别从流行病学调查、病例救治、援鄂一线等角度，讲述医务工作者在防控疫情中有序、有力地为全国抗疫出力的动人故事。面对凶猛疫情，《人间世·抗击疫情特别节目》节目组深入“红 展开全文c,收藏,转发 1,评论,2,https://weibo.com/3578953824?refer_flag=1001030103_
0,51号影剧院,,收藏,转发 1,评论 1,11,https://weibo.com/6045850447?refer_flag=1001030103_
0,夏天立夏夏至,"由上海广播电视台、耀客传媒、上海尚世影业联合出品的时代报告剧《在一起》今日两个单元杀青。
由腾华涛执导，杨洋、赵今麦等主演的《#在一起之同行# 》；刘江执导，黄景瑜、李小冉、郭涛、陈月末等主演的《#在一起之搜索24小时# 》今日杀青。
该剧每两集一个独立故事，全剧总共10个故事20集。目前正在 展开全文c",收藏,转发,评论,1,https://weibo.com/5796573490?refer_flag=1001030103_
0,河北广电,,收藏,转发,评论 1,1,https://weibo.com/6939757328?refer_flag=1001030103_
0,综艺报,#大江大河2##王凯宋运辉# 今年，上海广播电视台还将联合正午阳光，在2018年成功创制主旋律大剧《大江大河》的基础上，继续推出《大江大河2》，致敬全面建成小康社会。《大江大河2》将延续第一季的内容，展现中国20世纪80年代末到90年代初经济领域的改革、社会生活的嬗变，展现出历史转型新时期平凡人物 展开全文c,收藏,转发,评论,0,https://weibo.com/1198531673?refer_flag=1001030103_
0,井卅833,,收藏,转发,评论 32,3,https://weibo.com/5977282349?refer_flag=1001030103_
0,上海交响乐团,"#电视剧在一起#由国家广电总局指导，国家卫健委和上海市委宣传部支持，上海广播电视台、耀客传媒、尚世影业共同出品的抗疫题材时代报告剧《在一起》 @电视剧在一起 已在北京、无锡、上海等地陆续开拍，计划10月登陆东方卫视等播出。

@导演沈严 执导的《摆渡人》单元于4月初开机，目前已经拍摄完毕并完 展开全文c",收藏,转发 1,评论,9,https://weibo.com/1849115982?refer_flag=1001030103_
0,孤岛的鲸i,,收藏,转发,评论,2,https://weibo.com/6183227942?refer_flag=1001030103_
0,电视剧在一起,【高韵斐：构建舆论矩阵 助力决胜脱贫攻坚战】上海广播电视台作为上海新型主流广播电视媒体，积极担当舆论引领责任，根据中宣部、国家广播电视总局部署要求，紧紧围绕“决胜全面小康、决战脱贫攻坚”宣传主线，提前策划，精心构建涵盖新闻、公益节目、纪录片、影视剧等不同宣传样式的舆论矩阵，深入实 展开全文c,收藏,转发 19740,评论 2793,26605,https://weibo.com/7457593700?refer_flag=1001030103_
0,鹰眼娱乐,,收藏,转发 111,评论 224,1379,https://weibo.com/2008317491?refer_flag=1001030103_
0,细水长流的温柔,"一人谈视频
《人生第一次》是央视网联合上海广播电视台纪录片中心、bilibili出品的12集系列人文纪录片，旨在通过蹲守拍摄，观察不同人群在人生重要节点的“第一次”，以点带面，折射中国人当下的生存哲学。纪录片时间维度上贯穿了出生、上学、成家、立业、养老等人生中不同阶段，空间上分布于 展开全文c",收藏,转发,评论,5,https://weibo.com/1652668123?refer_flag=1001030103_
0,电影票房BAR,,收藏,转发 132,评论 47,481,https://weibo.com/3348078992?refer_flag=1001030103_
0,微博网络剧,#上海交响在线场# 在“线”场系列音乐第六弹之海顿「伦敦」三重奏一落幕，画风就瞬间突变。舞台侧面，今晚的卖货主播上海广播电视台著名编导毕禕，和上海交响乐团的工作人员赵路易已经严阵以待，蓄势待发。镜头一转，刚才还飘荡海顿乐声的演艺厅瞬间变成了海顿弟子们商业互吹、吐槽的茶话会与卖货现场 展开全文c,收藏,转发 29,评论 32,160,https://weibo.com/3134793090?refer_flag=1001030103_
05月21日 11:42 转赞人数超过1000,影视剧学长,,收藏,转发 549,评论 621,698,https://weibo.com/5951219126?refer_flag=1001030103_
0,饭圈杂谈,"用真实记录致敬生命。大型纪录片《人间世·抗击疫情特别节目》即将于5月21日（今晚）22：00在东方卫视开播。
上海广播电视台纪录片中心在疫情爆发期间深入红区，历时两个多月，拍摄武汉与上海两地病区医护与患者们的鲜活故事和危难之中激发的人性光辉,力求细腻呈现疫情下的动人故事。
拍摄的逾三万分钟 展开全文c",收藏,转发,评论,7,https://weibo.com/1654888711?refer_flag=1001030103_
05月21日 11:01 转赞人数超过600,灰兔子大叔,,收藏,转发 644,评论 96,745,https://weibo.com/3400255342?refer_flag=1001030103_
0,圈内老汉,#电视剧在一起#由国家广电总局指导，国家卫健委和上海市委宣传部支持，上海广播电视台、耀客传媒、尚世影业共同出品的抗疫题材时代报告剧《在一起》正在北京、无锡、上海等地紧张拍摄。本周，部分媒体对这部具有时代意义和社会价值作品的拍摄过程进行了#在一起探班#。#在一起#出品方代表SMG副总裁陈雨 展开全文c,收藏,转发 537,评论 630,628,https://weibo.com/6029699932?refer_flag=1001030103_
0,芒果捞小白,,收藏,转发 480,评论 651,2040,https://weibo.com/2422806680?refer_flag=1001030103_
0,联合国,"#在一起片场照# ⚡#小鹰速报#
由国家广电总局指导，国家卫健委和上海市委宣传部支持，上海广播电视台、耀客传媒、尚世影业共同出品的抗疫题材时代报告剧#电视剧在一起#正在北京、无锡、上海等地紧张拍摄。本周开放部分媒体探班，@靳东 作为《方舱》单元主演分享了难忘的拍摄经历，非常有意义的一部戏 展开全文c",收藏,转发 109,评论 26,173,https://weibo.com/1709157165?refer_flag=1001030103_
